cliente_id,eta,anni_fedelta,distanza_pdv_km,formato_pdv,canale,uso_app,n_visite_mese,scontrino_medio,spesa_media_mensile,n_categorie,recency_giorni,pct_promozioni,reclami_12m,quota_freschi,quota_mdd,sensibilita_volantino,reparto_preferito,idx_zona_meteo,giorno_iscrizione_carta,punteggio_sondaggio,churn,spesa_prevista_12m
CN009501,36,1,8.8,Conad,misto,0,4,5.0,17.22,1,20,0.753,0,0.48,0.679,0.876,cura_persona,16.8,16,8,0,537.83
CN009502,38,0,2.0,Conad Superstore,negozio,0,3,23.25,72.12,5,29,0.275,0,0.709,0.277,0.373,macelleria,19.1,24,6,1,999.64
CN009503,69,12,0.2,Conad City,negozio,0,6,5.0,31.72,4,5,0.151,2,0.497,0.154,0.136,dispensa,5.7,13,0,1,2182.0
CN009504,60,12,12.4,Conad Superstore,negozio,0,5,55.04,264.21,11,11,0.264,0,0.74,0.316,0.449,pescheria,7.4,8,2,0,8023.13
CN009505,43,4,0.2,Conad Superstore,negozio,0,6,30.98,199.47,4,19,0.148,0,0.62,0.157,0.198,pescheria,15.0,21,5,0,2109.5
CN009506,36,2,13.9,Conad,misto,0,5,35.86,192.01,5,12,0.127,0,0.759,0.128,0.021,gastronomia,20.4,24,10,1,1654.66
CN009507,62,4,6.9,Conad Superstore,negozio,0,3,33.45,98.7,3,35,0.268,1,0.726,0.478,0.381,surgelati,10.6,3,10,1,820.34
CN009508,61,5,1.2,Conad City,negozio,0,9,11.3,91.63,5,15,0.479,0,0.662,0.46,0.66,macelleria,11.6,25,10,0,2960.21
CN009509,58,10,0.2,Conad,negozio,0,5,11.81,56.36,2,5,0.594,0,0.757,0.633,0.764,dispensa,7.7,20,2,0,1685.57
CN009510,45,5,3.5,Conad City,negozio,1,11,37.63,459.06,5,6,0.084,0,0.829,0.077,0.163,gastronomia,11.9,23,8,0,6483.65
CN009511,32,4,0.2,Conad City,negozio,1,6,21.21,138.25,6,9,0.383,0,0.455,0.408,0.428,cura_persona,15.7,19,10,0,3283.78
CN009512,48,6,1.0,Conad City,negozio,1,5,8.87,44.79,1,9,0.569,1,0.413,0.617,0.796,dispensa,12.0,5,3,0,1128.52
CN009513,69,4,3.5,Conad City,negozio,1,2,26.84,54.55,2,21,0.289,0,0.624,0.302,0.296,surgelati,8.2,6,0,0,1158.16
CN009514,34,2,3.0,Conad City,misto,1,8,14.72,120.01,3,11,0.481,0,0.5,0.496,0.65,cura_casa,19.5,9,1,0,1581.52
CN009515,49,8,8.1,Conad,negozio,1,3,28.42,88.0,2,6,0.714,0,0.564,0.766,0.851,dispensa,15.1,9,7,0,2315.41
CN009516,73,10,5.4,Conad City,negozio,1,4,5.0,19.78,3,11,0.085,0,0.372,0.221,0.094,gastronomia,20.1,15,7,1,1750.53
CN009517,43,1,2.1,Conad,negozio,1,8,28.54,211.05,4,21,0.449,2,0.765,0.407,0.596,macelleria,19.3,19,2,1,2263.03
CN009518,46,4,2.8,Conad,negozio,0,3,31.38,116.35,3,8,0.567,0,0.521,0.556,0.831,gastronomia,16.3,1,8,0,1452.07
CN009519,28,0,1.4,Conad,negozio,1,4,31.7,139.94,4,38,0.313,0,0.578,0.486,0.388,cura_casa,8.2,18,2,0,1523.3
CN009520,57,4,1.9,Conad Superstore,negozio,0,4,25.92,108.32,1,13,0.633,0,0.519,0.651,0.888,gastronomia,14.0,10,8,0,1579.65
CN009521,37,3,6.5,Conad,negozio,1,3,23.64,69.26,2,16,0.44,0,0.61,0.441,0.686,bio_benessere,12.6,20,10,0,1586.85
CN009522,25,2,7.8,Conad,negozio,0,1,11.9,11.65,3,74,0.795,0,0.611,0.766,0.863,dispensa,18.0,17,5,1,247.8
CN009523,34,2,2.3,Conad City,negozio,1,4,34.14,136.21,2,13,0.449,1,0.631,0.573,0.683,gastronomia,17.4,15,1,0,1779.45
CN009524,51,9,0.2,Conad City,online,1,2,27.4,65.06,4,9,0.813,0,0.539,0.764,0.891,ortofrutta,19.3,28,2,0,2260.79
CN009525,24,0,0.6,Conad,negozio,0,1,18.27,16.76,1,80,0.461,0,0.614,0.477,0.707,ortofrutta,21.9,2,5,1,218.18
CN009526,27,1,2.8,Conad Superstore,misto,1,3,43.19,131.7,5,25,0.133,0,0.607,0.148,0.165,macelleria,9.5,18,0,0,1277.21
CN009527,56,4,0.3,Conad,negozio,1,1,21.61,20.33,4,46,0.191,0,0.529,0.281,0.326,dispensa,16.7,24,6,1,594.18
CN009528,47,12,4.7,Conad Superstore,online,1,8,35.89,255.73,11,2,0.526,1,0.592,0.559,0.765,surgelati,12.4,5,2,0,9664.45
CN009529,34,5,2.3,Conad Superstore,negozio,1,6,36.84,256.73,2,15,0.533,0,0.755,0.675,0.767,cura_casa,9.8,26,10,1,2185.09
CN009530,43,4,6.0,Conad Superstore,negozio,0,7,28.56,194.48,5,7,0.299,0,0.556,0.322,0.42,gastronomia,10.2,12,6,0,2701.37
CN009531,74,11,0.5,Conad,negozio,0,8,34.7,248.21,8,5,0.752,3,0.625,0.806,0.935,dispensa,22.5,7,4,0,6346.79
CN009532,67,7,5.8,Conad Superstore,negozio,0,1,16.81,17.05,1,16,0.279,0,0.5,0.391,0.337,gastronomia,19.5,24,0,1,662.11
CN009533,46,9,0.9,Conad,online,1,9,12.47,113.27,8,8,0.367,0,0.493,0.603,0.584,dispensa,22.5,25,0,0,3852.1
CN009534,60,0,0.5,Conad,negozio,0,1,5.0,5.0,1,32,0.461,0,0.555,0.427,0.77,dispensa,14.3,13,5,1,384.41
CN009535,50,10,2.8,Conad City,negozio,1,3,22.29,76.66,4,3,0.219,0,0.544,0.125,0.128,gastronomia,15.9,3,9,1,2300.2
CN009536,21,4,6.8,Conad Superstore,misto,1,7,53.16,431.29,9,9,0.375,0,0.85,0.394,0.409,pescheria,10.6,8,5,0,7154.57
CN009537,19,1,0.2,Conad,misto,1,4,23.99,94.86,3,22,0.908,0,0.593,0.774,1.0,dispensa,8.2,14,5,0,1670.51
CN009538,34,5,13.2,Conad City,negozio,0,3,29.7,99.6,4,22,0.184,0,0.581,0.148,0.228,bio_benessere,16.6,5,8,1,1165.32
CN009539,24,0,0.5,Conad,negozio,0,2,51.52,96.16,3,303,0.518,0,0.661,0.529,0.773,macelleria,27.3,14,0,1,96.51
CN009540,52,0,5.9,Conad,negozio,0,3,24.03,67.39,1,24,0.19,0,0.574,0.226,0.269,bio_benessere,7.5,16,2,0,910.21
CN009541,40,5,2.1,Conad,negozio,1,3,8.22,29.33,2,7,0.224,0,0.513,0.218,0.168,cura_casa,16.2,28,1,0,1337.32
CN009542,54,4,16.3,Conad Superstore,negozio,1,1,28.4,29.35,3,9,0.181,0,0.674,0.223,0.225,surgelati,13.1,7,6,1,992.04
CN009543,55,7,6.2,Conad,negozio,1,5,18.29,95.68,3,19,0.559,1,0.627,0.555,0.733,gastronomia,18.7,27,0,1,2002.51
CN009544,58,5,1.7,Conad City,online,1,5,7.74,34.74,6,28,0.248,0,0.483,0.302,0.188,cura_casa,0.2,16,0,0,1557.88
CN009545,34,8,5.1,Conad City,negozio,1,15,5.0,65.55,7,3,0.605,0,0.527,0.585,0.808,cura_casa,4.6,13,0,0,6978.24
CN009546,56,6,2.6,Conad,misto,1,9,45.94,467.49,9,4,0.324,0,0.693,0.262,0.445,pescheria,10.0,7,7,0,7330.14
CN009547,34,0,2.3,Conad City,negozio,0,2,20.95,32.62,2,29,0.452,2,0.685,0.392,0.544,pescheria,15.6,2,10,1,518.26
CN009548,59,13,2.3,Conad City,misto,1,9,16.5,160.22,1,1,0.429,0,0.431,0.502,0.561,cura_casa,15.5,27,8,0,2783.12
CN009549,66,7,4.3,Conad,negozio,0,1,5.58,6.92,2,31,0.125,0,0.453,0.255,0.093,ortofrutta,16.7,2,8,1,470.74
CN009550,59,2,7.3,Conad City,negozio,1,1,16.53,16.51,2,43,0.325,0,0.563,0.43,0.566,cura_casa,23.4,26,1,1,422.26
CN009551,45,7,1.0,Conad Superstore,negozio,0,1,38.58,41.28,2,19,0.481,0,0.801,0.519,0.688,macelleria,19.1,19,6,0,1491.4
CN009552,57,3,1.4,Conad,negozio,0,3,41.34,125.3,2,21,0.466,0,0.667,0.557,0.656,ortofrutta,18.3,11,1,0,1524.86
CN009553,25,0,0.6,Conad,negozio,1,6,58.91,423.95,9,10,0.139,0,0.785,0.291,0.195,bio_benessere,18.8,8,1,0,6293.15
CN009554,22,2,3.0,Conad,negozio,1,5,16.79,102.03,1,7,0.145,0,0.547,0.268,0.269,macelleria,2.8,16,0,0,1638.9
CN009555,55,5,1.9,Conad,negozio,0,3,29.63,78.76,5,21,0.578,1,0.558,0.704,0.797,macelleria,17.7,9,6,0,1704.56
CN009556,68,10,2.3,Conad,misto,0,4,25.33,108.74,5,11,0.635,0,0.76,0.625,0.839,pescheria,21.4,25,3,0,2350.1
CN009557,30,0,4.8,Conad City,online,1,2,10.81,19.45,4,15,0.261,0,0.523,0.32,0.307,surgelati,12.6,12,0,1,1096.05
CN009558,48,0,1.2,Conad Superstore,negozio,0,1,38.1,40.76,1,89,0.231,0,0.533,0.096,0.287,bio_benessere,14.0,5,10,1,272.9
CN009559,55,1,0.8,Conad City,negozio,0,1,14.2,14.52,3,78,0.341,0,0.426,0.367,0.373,surgelati,12.2,17,10,1,229.63
CN009560,39,1,0.2,Conad,negozio,1,3,5.0,15.73,1,11,0.212,0,0.465,0.179,0.035,surgelati,10.2,26,4,0,1097.63
CN009561,43,3,3.7,Conad,negozio,1,5,25.59,152.75,3,71,0.37,0,0.608,0.436,0.563,bio_benessere,12.4,6,1,1,619.47
CN009562,57,3,13.3,Conad,negozio,1,2,24.58,43.29,1,12,0.171,0,0.516,0.161,0.138,surgelati,16.4,2,1,1,1090.28
CN009563,50,9,5.3,Conad,misto,0,5,48.06,270.63,6,12,0.645,0,0.686,0.431,0.794,gastronomia,24.5,8,4,0,5616.6
CN009564,50,5,4.0,Conad City,negozio,0,3,22.7,58.48,2,13,0.428,0,0.471,0.416,0.458,cura_casa,16.2,15,9,0,872.33
CN009565,33,0,2.7,Conad City,negozio,1,2,5.0,10.46,2,36,0.544,0,0.438,0.591,0.844,cura_casa,6.2,23,9,1,386.21
CN009566,48,4,3.2,Conad,negozio,1,5,24.46,128.04,3,33,0.052,0,0.446,0.021,0.104,bio_benessere,22.0,24,3,0,1410.29
CN009567,42,7,2.4,Conad City,misto,1,10,5.0,60.16,5,5,0.052,0,0.376,0.095,0.058,cura_persona,17.8,24,2,0,4030.84
CN009568,43,7,0.2,Conad Superstore,misto,1,8,27.19,209.38,3,2,0.681,0,0.597,0.67,0.898,macelleria,15.6,2,9,0,3553.06
CN009569,40,5,1.0,Conad,negozio,1,6,31.63,170.27,7,17,0.223,0,0.713,0.27,0.244,gastronomia,17.5,10,0,0,4029.34
CN009570,48,0,6.2,Conad City,negozio,0,1,12.66,15.88,3,26,0.054,0,0.501,0.237,0.085,surgelati,15.7,14,2,1,418.09
CN009571,35,0,11.6,Conad City,misto,1,3,33.17,104.44,4,18,0.304,0,0.551,0.387,0.398,surgelati,4.7,9,6,1,1792.53
CN009572,48,4,9.3,Conad,online,1,4,9.08,32.2,1,13,0.411,0,0.351,0.388,0.555,dispensa,16.8,6,1,0,940.88
CN009573,43,3,0.7,Conad Superstore,negozio,0,2,26.46,58.08,3,12,0.323,1,0.676,0.308,0.403,surgelati,18.9,18,2,1,1356.17
CN009574,34,0,13.7,Conad,negozio,0,2,20.01,40.27,1,13,0.482,2,0.65,0.596,0.738,bio_benessere,9.2,28,10,1,551.41
CN009575,19,0,3.0,Conad City,negozio,0,2,22.77,42.27,3,35,0.358,1,0.646,0.529,0.576,ortofrutta,10.9,19,9,1,505.11
CN009576,62,5,0.6,Conad,negozio,0,4,33.9,143.0,2,29,0.384,0,0.647,0.493,0.533,pescheria,13.6,5,8,0,2205.38
CN009577,59,3,2.7,Conad,negozio,0,1,23.47,27.26,4,29,0.7,0,0.652,0.548,0.884,ortofrutta,16.0,10,6,0,906.35
CN009578,36,7,3.0,Conad,misto,1,8,40.25,312.87,3,4,0.426,1,0.667,0.398,0.569,gastronomia,12.0,19,8,0,3673.13
CN009579,58,10,1.7,Conad,negozio,0,8,27.68,209.4,3,9,0.264,0,0.688,0.413,0.445,pescheria,14.2,28,5,0,3320.26
CN009580,33,0,1.6,Conad,negozio,1,3,39.0,109.56,1,12,0.548,0,0.615,0.515,0.736,cura_casa,12.5,4,3,0,1427.68
CN009581,43,1,1.4,Conad,negozio,0,1,15.46,14.66,2,10,0.521,0,0.479,0.557,0.767,bio_benessere,15.1,14,10,1,843.98
CN009582,40,0,0.2,Conad Superstore,misto,1,7,19.78,124.28,2,7,0.203,0,0.637,0.28,0.305,pescheria,11.1,25,5,0,1540.0
CN009583,44,9,5.3,Conad,misto,1,15,42.21,665.28,13,3,0.367,0,0.682,0.418,0.383,ortofrutta,17.3,5,6,0,18000.0
CN009584,58,7,3.8,Conad,negozio,1,8,5.0,43.49,1,10,0.541,0,0.581,0.541,0.721,cura_persona,15.3,11,3,0,1357.36
CN009585,42,5,3.3,Conad City,negozio,1,1,26.67,27.46,2,14,0.196,0,0.509,0.289,0.363,cura_persona,23.8,21,4,1,1064.18
CN009586,43,5,1.8,Conad City,negozio,1,3,19.6,59.74,5,19,0.224,1,0.376,0.277,0.367,surgelati,12.7,24,0,0,1310.41
CN009587,59,5,0.2,Conad City,negozio,0,1,32.05,35.71,5,17,0.143,0,0.622,0.155,0.081,pescheria,23.2,8,3,0,1558.71
CN009588,49,7,4.8,Conad Superstore,misto,0,1,36.83,33.51,3,3,0.034,0,0.539,0.139,0.0,ortofrutta,18.9,12,4,0,1471.76
CN009589,39,4,2.1,Conad Superstore,negozio,1,6,36.74,227.24,3,5,0.27,0,0.751,0.457,0.388,ortofrutta,24.2,14,2,0,3676.64
CN009590,52,2,0.3,Conad,negozio,0,2,24.28,51.98,5,8,0.4,0,0.648,0.504,0.523,surgelati,22.6,5,3,0,1892.07
CN009591,63,5,11.6,Conad,negozio,1,4,10.76,42.65,2,8,0.187,0,0.523,0.18,0.155,gastronomia,17.7,25,0,0,1345.24
CN009592,64,11,5.8,Conad,negozio,0,8,19.24,162.89,5,4,0.553,2,0.618,0.692,0.813,cura_casa,12.8,4,2,0,3040.12
CN009593,28,0,5.9,Conad City,negozio,0,2,20.68,48.64,4,27,0.25,0,0.601,0.118,0.211,ortofrutta,17.0,11,1,1,813.98
CN009594,29,1,0.4,Conad City,negozio,1,4,13.23,49.95,3,40,0.578,0,0.564,0.652,0.797,cura_persona,13.4,22,1,1,919.24
CN009595,63,5,3.2,Conad City,negozio,0,7,5.6,40.91,5,21,0.48,0,0.57,0.494,0.619,ortofrutta,20.6,5,2,0,1726.11
CN009596,44,0,1.5,Conad,negozio,1,1,28.86,28.37,1,34,0.855,1,0.553,0.862,0.935,cura_casa,8.1,4,3,1,477.65
CN009597,18,0,6.8,Conad,negozio,1,1,41.54,50.26,6,28,0.529,0,0.698,0.538,0.788,pescheria,13.7,22,7,1,1376.78
CN009598,37,2,0.9,Conad City,negozio,1,4,17.82,63.17,1,13,0.195,0,0.309,0.143,0.161,ortofrutta,15.6,3,2,1,1080.49
CN009599,41,6,5.3,Conad,online,1,4,21.28,78.58,4,12,0.664,0,0.438,0.605,0.809,dispensa,24.0,16,6,0,1569.64
CN009600,43,5,15.5,Conad Superstore,negozio,1,4,7.47,32.72,4,10,0.715,0,0.658,0.722,0.804,dispensa,9.7,10,1,0,1590.53
CN009601,59,10,1.5,Conad,misto,1,5,22.14,114.27,4,5,0.095,0,0.542,0.219,0.137,cura_persona,19.1,4,9,0,3271.23
CN009602,34,4,2.3,Conad,negozio,1,1,35.07,33.08,1,14,0.469,0,0.643,0.455,0.722,pescheria,16.7,5,2,0,1065.52
CN009603,62,5,7.8,Conad,negozio,0,2,40.05,72.24,3,12,0.614,0,0.648,0.436,0.754,gastronomia,17.3,1,0,1,1678.73
CN009604,52,4,4.5,Conad City,negozio,1,4,16.96,67.87,3,21,0.383,0,0.619,0.349,0.508,ortofrutta,11.9,16,5,0,1283.98
CN009605,29,4,4.7,Conad City,negozio,0,6,33.49,215.22,4,7,0.082,0,0.702,0.178,0.053,macelleria,15.0,16,9,0,2590.96
CN009606,43,3,6.5,Conad,negozio,0,9,22.87,180.77,3,6,0.327,0,0.562,0.343,0.466,bio_benessere,18.1,6,0,0,2058.42
CN009607,55,7,1.2,Conad,negozio,0,5,31.56,169.42,4,10,0.262,0,0.596,0.332,0.325,ortofrutta,12.2,17,2,0,2467.5
CN009608,49,2,7.6,Conad Superstore,negozio,1,3,47.03,141.84,8,5,0.72,1,0.773,0.7,0.828,macelleria,20.6,20,1,0,4033.67
CN009609,54,5,5.6,Conad City,online,0,4,40.02,188.03,5,12,0.358,0,0.603,0.328,0.343,cura_persona,18.3,2,2,0,2911.03
CN009610,39,6,1.0,Conad City,misto,1,6,17.49,114.21,5,7,0.312,0,0.601,0.339,0.328,macelleria,18.0,22,0,0,2502.92
CN009611,56,2,4.5,Conad,negozio,1,2,18.26,34.95,3,21,0.232,0,0.61,0.212,0.306,gastronomia,11.9,4,2,0,885.51
CN009612,42,5,2.7,Conad City,negozio,0,10,22.22,269.06,5,9,0.437,0,0.511,0.417,0.59,ortofrutta,10.7,6,5,0,2722.17
CN009613,86,11,2.8,Conad,negozio,1,3,33.18,107.58,6,45,0.329,2,0.7,0.356,0.459,ortofrutta,15.9,4,6,0,1420.28
CN009614,28,1,0.2,Conad,negozio,1,6,42.06,324.62,6,18,0.251,1,0.67,0.382,0.27,gastronomia,16.6,9,5,0,2872.66
CN009615,88,12,1.6,Conad,negozio,0,2,36.64,65.91,3,25,0.494,0,0.745,0.55,0.668,ortofrutta,13.5,20,5,0,1889.76
CN009616,34,1,0.8,Conad City,misto,1,5,45.85,239.28,9,5,0.336,0,0.632,0.296,0.36,ortofrutta,12.0,1,10,0,4870.98
CN009617,67,5,5.1,Conad,negozio,0,1,29.55,28.24,3,42,0.093,0,0.672,0.158,0.0,bio_benessere,12.8,21,5,1,686.65
CN009618,60,9,3.5,Conad,negozio,1,3,14.45,40.65,3,14,0.53,1,0.585,0.6,0.688,cura_casa,17.3,24,7,0,2019.83
CN009619,34,0,7.3,Conad City,negozio,0,1,5.0,5.0,2,33,0.448,0,0.403,0.507,0.693,surgelati,15.4,27,0,1,308.75
CN009620,57,6,6.1,Conad Superstore,negozio,0,5,42.52,206.58,4,11,0.367,0,0.639,0.495,0.522,cura_casa,8.5,4,6,0,2373.66
CN009621,41,7,2.3,Conad Superstore,misto,1,7,23.84,173.97,6,3,0.226,0,0.645,0.329,0.322,surgelati,19.8,14,9,0,3042.88
CN009622,52,5,7.2,Conad,misto,1,7,33.81,249.86,3,3,0.263,0,0.566,0.371,0.473,dispensa,21.7,14,1,0,2223.03
CN009623,50,8,1.0,Conad,negozio,1,7,27.49,194.75,6,12,0.5,1,0.533,0.516,0.683,dispensa,8.5,7,1,0,4008.06
CN009624,43,2,2.1,Conad,negozio,0,5,25.52,135.29,7,9,0.296,0,0.645,0.332,0.334,pescheria,15.3,5,0,0,2528.16
CN009625,42,0,2.8,Conad Superstore,online,0,5,36.13,201.35,3,6,0.546,0,0.654,0.505,0.738,pescheria,23.0,5,0,0,1976.87
CN009626,53,7,6.4,Conad City,negozio,1,3,24.69,64.34,1,7,0.129,0,0.561,0.196,0.084,macelleria,1.0,27,2,0,1493.34
CN009627,34,1,3.8,Conad City,negozio,1,5,5.0,22.31,3,6,0.349,0,0.18,0.361,0.527,cura_persona,19.9,9,5,0,894.29
CN009628,35,0,0.9,Conad,negozio,0,7,30.62,197.62,3,24,0.381,0,0.584,0.369,0.469,gastronomia,12.4,2,8,0,1715.82
CN009629,62,8,1.7,Conad City,negozio,0,2,46.0,83.93,3,9,0.564,0,0.508,0.69,0.87,cura_casa,13.3,21,2,0,2315.07
CN009630,54,7,0.2,Conad Superstore,misto,0,6,57.93,367.77,7,20,0.245,0,0.786,0.273,0.196,gastronomia,17.2,28,4,0,5821.19
CN009631,28,0,7.3,Conad City,negozio,0,6,22.4,155.42,3,11,0.161,0,0.684,0.21,0.174,cura_persona,19.3,3,8,1,1289.68
CN009632,33,0,4.8,Conad,negozio,1,2,31.06,54.85,5,64,0.14,0,0.586,0.227,0.102,bio_benessere,6.4,28,4,1,635.46
CN009633,18,0,3.5,Conad City,misto,0,1,22.12,18.78,2,27,0.349,0,0.483,0.15,0.41,macelleria,16.2,9,0,1,497.51
CN009634,62,8,2.2,Conad,negozio,0,2,23.35,46.46,3,14,0.331,1,0.574,0.457,0.565,dispensa,18.0,28,3,1,1563.79
CN009635,58,8,5.1,Conad City,misto,1,7,12.8,90.46,3,7,0.117,0,0.684,0.174,0.138,bio_benessere,24.0,11,9,0,3516.07
CN009636,32,0,6.7,Conad City,negozio,1,3,16.58,41.48,2,22,0.297,0,0.529,0.365,0.448,surgelati,9.0,21,6,0,891.6
CN009637,58,11,1.1,Conad City,online,1,11,10.33,147.44,8,1,0.484,0,0.551,0.53,0.64,cura_casa,10.4,4,7,0,6290.04
CN009638,78,2,8.4,Conad,negozio,0,2,28.69,55.19,1,33,0.355,0,0.638,0.396,0.421,pescheria,11.7,27,6,1,526.35
CN009639,25,1,2.3,Conad City,misto,1,9,5.0,51.02,2,14,0.39,0,0.45,0.478,0.575,surgelati,18.6,11,8,0,1765.78
CN009640,39,7,3.5,Conad,online,1,6,32.59,195.77,3,11,0.128,0,0.662,0.126,0.147,bio_benessere,11.1,23,8,0,3506.78
CN009641,25,1,1.7,Conad Superstore,misto,1,7,36.65,256.0,2,9,0.295,0,0.715,0.342,0.511,cura_casa,12.0,23,9,0,2944.8
CN009642,62,8,3.8,Conad City,negozio,1,6,18.03,109.3,4,11,0.34,0,0.588,0.535,0.44,macelleria,13.7,6,9,0,3076.45
CN009643,47,5,27.5,Conad City,misto,0,4,21.25,93.39,3,5,0.296,0,0.577,0.386,0.448,gastronomia,23.2,14,10,1,894.66
CN009644,42,6,2.5,Conad,negozio,0,4,33.33,137.15,5,12,0.411,0,0.604,0.427,0.549,macelleria,23.0,3,3,0,2244.93
CN009645,51,6,0.4,Conad City,misto,0,8,28.88,242.18,10,3,0.226,0,0.573,0.284,0.472,dispensa,24.8,20,9,0,4638.18
CN009646,40,5,0.9,Conad,online,1,10,12.4,118.63,8,6,0.203,0,0.382,0.302,0.248,surgelati,18.5,25,9,0,5300.4
CN009647,42,0,3.3,Conad,misto,0,3,6.06,19.5,1,14,0.194,1,0.416,0.179,0.239,surgelati,7.9,28,10,1,398.94
CN009648,52,6,2.9,Conad Superstore,negozio,1,3,56.85,158.67,2,21,0.587,0,0.704,0.579,0.877,pescheria,15.7,4,8,0,2488.47
CN009649,39,1,0.9,Conad City,negozio,0,3,5.0,16.33,1,47,0.153,0,0.408,0.213,0.243,dispensa,16.6,16,2,1,246.05
CN009650,41,3,0.3,Conad,misto,1,9,36.12,405.28,4,2,0.416,1,0.543,0.382,0.537,surgelati,11.5,16,8,0,5538.75
CN009651,46,6,1.0,Conad Superstore,negozio,0,4,53.18,215.08,7,15,0.725,2,0.826,0.718,0.954,macelleria,6.6,4,2,1,4243.68
CN009652,49,11,0.4,Conad,misto,0,6,36.75,228.76,8,2,0.665,0,0.73,0.562,0.841,gastronomia,12.4,3,9,0,6035.37
CN009653,57,6,0.5,Conad City,misto,1,8,36.05,254.34,1,13,0.492,0,0.648,0.541,0.653,cura_persona,20.9,13,6,0,3657.52
CN009654,57,0,0.4,Conad City,negozio,0,2,18.75,44.09,5,39,0.371,0,0.499,0.547,0.609,dispensa,11.1,27,8,1,674.61
CN009655,26,7,12.9,Conad,misto,1,10,55.23,515.69,9,3,0.389,2,0.832,0.393,0.504,gastronomia,19.7,11,3,0,11349.11
CN009656,69,7,8.9,Conad,negozio,0,3,5.0,17.19,1,10,0.249,0,0.522,0.24,0.304,bio_benessere,18.4,15,10,0,797.22
CN009657,49,6,0.4,Conad City,negozio,1,5,6.0,27.37,4,21,0.248,0,0.514,0.376,0.439,cura_persona,11.0,14,3,0,1676.29
CN009658,43,8,7.2,Conad Superstore,misto,1,6,44.94,306.12,3,10,0.477,1,0.655,0.507,0.617,pescheria,8.9,18,7,0,2967.47
CN009659,34,9,9.1,Conad City,negozio,1,9,21.53,185.9,3,2,0.374,0,0.507,0.552,0.585,surgelati,18.4,19,0,0,4269.49
CN009660,78,13,2.4,Conad Superstore,negozio,0,1,57.99,64.59,6,24,0.587,0,0.718,0.473,0.736,macelleria,19.5,7,10,0,3692.94
CN009661,83,13,14.5,Conad,negozio,1,4,17.92,72.41,2,11,0.64,0,0.575,0.476,0.857,cura_casa,18.8,5,4,0,2397.66
CN009662,76,10,0.8,Conad,negozio,0,4,31.69,113.8,2,20,0.295,0,0.688,0.404,0.485,cura_persona,13.8,28,9,0,1957.44
CN009663,50,2,1.2,Conad,negozio,1,5,26.31,150.42,4,25,0.389,1,0.554,0.43,0.592,dispensa,17.1,11,3,0,1941.31
CN009664,53,8,5.5,Conad City,negozio,1,1,6.99,7.26,1,31,0.063,0,0.422,0.115,0.017,bio_benessere,13.0,8,3,1,625.73
CN009665,70,11,3.1,Conad,negozio,1,6,24.92,131.72,5,6,0.879,0,0.645,0.74,0.99,dispensa,12.8,17,1,0,3717.94
CN009666,44,3,5.9,Conad Superstore,negozio,1,3,43.56,141.65,2,16,0.227,0,0.691,0.293,0.433,macelleria,15.9,4,8,0,1900.39
CN009667,56,1,7.8,Conad Superstore,misto,0,3,31.73,99.21,3,25,0.418,1,0.721,0.643,0.698,cura_casa,15.1,5,2,1,911.23
CN009668,51,0,0.3,Conad City,negozio,0,5,23.88,116.51,5,20,0.247,0,0.647,0.303,0.41,cura_persona,21.9,13,10,0,1601.9
CN009669,77,10,2.5,Conad Superstore,negozio,0,4,45.06,176.97,4,15,0.335,0,0.749,0.372,0.462,cura_casa,18.4,7,10,0,2982.25
CN009670,70,1,11.7,Conad,negozio,1,1,44.59,48.61,3,239,0.265,0,0.719,0.328,0.321,bio_benessere,15.5,16,3,1,139.56
CN009671,46,3,3.3,Conad,negozio,1,3,9.09,25.44,2,3,0.179,1,0.495,0.209,0.121,dispensa,18.1,4,6,0,823.65
CN009672,71,16,0.5,Conad Superstore,misto,1,14,26.45,351.35,6,2,0.143,0,0.678,0.083,0.02,ortofrutta,10.6,26,1,0,12404.53
CN009673,48,9,0.2,Conad City,misto,0,12,30.68,371.76,5,3,0.526,1,0.5,0.666,0.78,dispensa,19.4,16,9,0,5738.89
CN009674,40,6,1.7,Conad City,negozio,1,9,62.37,500.89,12,13,0.426,0,0.834,0.538,0.617,ortofrutta,16.2,11,1,0,13222.94
CN009675,44,7,1.1,Conad,misto,1,13,36.48,484.33,11,5,0.167,0,0.693,0.294,0.228,cura_casa,15.4,6,5,0,11867.39
CN009676,50,8,4.0,Conad,misto,1,12,20.96,223.85,14,9,0.502,0,0.609,0.501,0.642,macelleria,16.2,14,1,0,10519.81
CN009677,36,1,3.4,Conad,online,1,1,34.51,36.56,1,15,0.574,1,0.499,0.53,0.816,cura_casa,14.2,14,10,0,825.43
CN009678,40,9,18.2,Conad,online,1,4,38.61,143.24,5,4,0.188,0,0.6,0.127,0.357,pescheria,21.6,7,10,0,2418.21
CN009679,26,4,1.4,Conad Superstore,misto,1,5,13.31,64.57,2,3,0.536,2,0.642,0.475,0.766,bio_benessere,10.1,18,6,0,1485.71
CN009680,36,1,2.0,Conad City,negozio,0,3,41.3,141.04,5,34,0.525,2,0.749,0.563,0.732,macelleria,13.7,7,7,1,1276.91
CN009681,52,4,0.9,Conad Superstore,negozio,1,9,30.58,270.87,2,7,0.123,0,0.709,0.244,0.087,pescheria,24.8,12,10,0,4034.41
